,Unnamed: 0,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
446,446,5501bbc9ce17c917795f8fea,"2036 Lombard StreetSan Francisco, CA  94123",4.0,4.0,4.1,Stock in Trade,This was a great find. Brunch was awesome and you can never go wrong with bottomless mimosas. The atmosphere was really awesome as well.,136,This was a great find. Brunch was awesom...,110857,5.0,http://www.opentable.com/stock-in-trade?rid=110857&tab=2&page=2
447,447,5501bbc9ce17c917795f8feb,"2036 Lombard StreetSan Francisco, CA  94123",3.0,2.0,4.1,Stock in Trade,"We dined as a party of 4 on a Friday night and the music was so loud I could not hear a single person at our table, it was embarrassing as I selected the restaurant. The service was nice, Sea Bass very good, just the wrong setting for us to have a nice meal with friends. Caramel, Bacon popcorn was very good though, as was the Mac & Cheese.",341,Way Too Loud For Dinner,110857,2.0,http://www.opentable.com/stock-in-trade?rid=110857&tab=2&page=3
448,448,5501bc5dce17c917795f924d,"1336 9th AvenueSan Francisco, CA  94122",5.0,5.0,4.1,Craw Station,"This is the not the first time Ive been here and every time Im more satisfied than the previous visit. 

The service is always friendly and fast! The servers never hover but are always available when you need them for whatever reason. 

The crab is superb! Super fresh and sweet! I always get it piping hot with the cajun sauce and a mild heat. Be warned, their ""mild"" is pretty hot. And one must always get a basket or 2 of bread to soak up all that awesome sauce! For extra flavour, you can add sausage as well!",513,Always a Winner!,111319,5.0,http://www.opentable.com/craw-station?rid=111319&tab=2&page=1
449,449,5501bc5dce17c917795f924e,"1336 9th AvenueSan Francisco, CA  94122",5.0,5.0,4.1,Craw Station,"Addicting!! Crawfish is in season and they are delicious. The staff is very friendly. Sometimes the food takes a bit, but it's worth it!",136,Yum!,111319,5.0,http://www.opentable.com/craw-station?rid=111319&tab=2&page=2
451,451,5501bd2ece17c917795f959c,"726 Clement StreetSan Francisco, CA  94118",2.0,1.0,3.9,Chili House,"Unfortunately this wasn't it. The food was made spicy with chili oil rather than spicy ingredients. The secret to good Szechuan food is that the chilis are usually burned to drive off the harsh spiciness and results in a hearty spiciness that doesn't burn the lips. They don't know that secret. Uncooked red chilis and chili flakes abound. The spice was harsh and not flavorful. 

Go find a PF Chang's. It is much closer to authentic Szechuan food.",448,I wanted a good Szechuan restaurant.,112081,2.0,http://www.opentable.com/chili-house?rid=112081&tab=2&page=1
452,452,5501bdedce17c917795f98dd,"655 Ellis StreetSan Francisco, CA  94109",3.0,2.0,2.7,mrCrave / bistro + cafe,"The place was empty on Saturday noon; sketchy neighborhood. Decent food but it seemed everyone came there just for us and were surprised to see customers. Not a place I'd go back to,",182,Avoid,112807,1.0,http://www.opentable.com/mrcrave-bistro-and-cafe?rid=112807&tab=2&page=1
453,453,5501bdeece17c917795f98de,"1300 Battery StreetSan Francisco, CA  94111",3.0,4.0,4.1,FOG CITY,"I want to give Fog City a great review because the service was great, the wine was great, and the food came out quickly and was amazing. However, the waiter said he charged X amount to our card and we left a generous tip.... Only to find out the following day that he charged us more than what he said. Needless to say, that was very disappointing. Difficult to know if it was on purpose, or an honest mistake. We didn't fight the issue, but will not return because of it.",472,Fog City Review,112810,4.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=1
454,454,5501bdeece17c917795f98df,"1300 Battery StreetSan Francisco, CA  94111",5.0,5.0,4.1,FOG CITY,The food was great...the service was great...but we wull more than likely not go back because the noise was LOUD...LOUD...LOUD...too bad...,139,Fog City,112810,3.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=2
455,455,5501bdeece17c917795f98e0,"1300 Battery StreetSan Francisco, CA  94111",5.0,5.0,4.1,FOG CITY,"Fog City was the second place we visited when we moved to San Francisco, and even after trying the amazing variety of restaurants in this great city, we keep coming back to Fog City. There's always something new to amaze us, including drinks, and the staff is great and friendly. Whenever we have out of town visitors we make it a point to bring them to Fog City.",363,Our favorite restaurant,112810,5.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=3
456,456,5501bdeece17c917795f98e1,"1300 Battery StreetSan Francisco, CA  94111",5.0,5.0,4.1,FOG CITY,"Visited what was Fog City Diner several times in the early '90's.  Looked it up again as I was planning another trip to San Francisco and read about all the changes.  They did a great job.  More glass, more open design, the wood burning grills are great and an awesome bar layout.  We went for lunch, following a tour of Alcatraz.  I had the signature burger and it was excellent.  All of our dishes were very good, even the dessert we split three ways - a warm donut with a scoop of ice cream on top and this incredible sauce.  I'm sure I will be back.  We then took the stairs all the way up to Coit Tower and back.  Quite a hike - straight up.",646,What's old is new again.,112810,5.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=4
457,457,5501bdefce17c917795f98e2,"1300 Battery StreetSan Francisco, CA  94111",1.0,3.0,4.1,FOG CITY,"Had tickets to an early show and wanted to dine before.  Fog City had a decent menu and was open when it worked with our plans.  The hostess was pleasant and made us feel that our business was appreciated.  Our waiter acted as though we were interrupting his early evening lull before the late night business picked up.  Every question was like pulling teeth.  Each of us (party of 2) ordered a glass of wine when we placed our dinner order.  The food came and I asked, ""How 'bout those glasses of wine???""  ""They arent ready yet"" was the answer.  It takes a long time to pour a glass.  Certainly longer than cooking an entree, right.
Ridiculous.  Smallest tip I've left in some years.",685,Were we bothering you today?,112810,4.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=5
458,458,5501bdefce17c917795f98e3,"1300 Battery StreetSan Francisco, CA  94111",3.0,4.0,4.1,FOG CITY,I only go there when friends are visiting from out of town.  Food is pretty good.,81,fit for tourists,112810,4.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=6
459,459,5501bdefce17c917795f98e4,"1300 Battery StreetSan Francisco, CA  94111",3.0,4.0,4.1,FOG CITY,"I have not been to the Fog City Diner since the remodel - overall the outside appearance has changed in addition to the food choices. They have definitely changed from comfort food to small plates. We tried the brussel sprouts - tasty, deviled eggs were a bit salty. Chicken was expensive $34 good for sharing. Overall dining experience was 4 stars.",349,Fog City after the remodel,112810,3.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=7
460,460,5501bdefce17c917795f98e5,"1300 Battery StreetSan Francisco, CA  94111",4.0,5.0,4.1,FOG CITY,Menu is amazing. The remodel opens up the restaurant and make it so light and airy. The only down fall is the acoustics. But definitely worth the trip.,151,Great update to an iconic resturant,112810,5.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=8
461,461,5501bdefce17c917795f98e6,"1300 Battery StreetSan Francisco, CA  94111",4.0,4.0,4.1,FOG CITY,I can see why it's not easy to get a reservation on Friday night. The wood fired grill makes for some great food. We really enjoyed the swordfish. The roasted chicken at the table next to us looked fantastic (I'll have to try that next time). Atmosphere is really great.,270,Gem,112810,5.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=9
462,462,5501bdf0ce17c917795f98e7,"1300 Battery StreetSan Francisco, CA  94111",4.0,3.0,4.1,FOG CITY,"Service was very good and the food was okay, but I really liked the old Fog City Diner much better. The minestrone soup was blah and not anything close to what is typically thought of as minestrone. The grilled kale salad was excellent. The hamburger was average. Portion sizes are relatively small, as well. I'd like to see them bring back some of the old favorites from the former restaurant.",394,Still like the old Fog City Diner,112810,5.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=10
463,463,5501bdf0ce17c917795f98e8,"1300 Battery StreetSan Francisco, CA  94111",3.0,4.0,4.1,FOG CITY,"We had difficulty understanding our server because it was noisy and she had a strong foreign accent. It says the plates are to share but we did not find that there was a lot of food so you would probably still need to order at least two plates. The food however was very good. The tables are very small, most only seat two, and there is another table very close. We used to love Fog City but the prices are now so high ( we had trout, which was only half a trout. It came with four small fingerling potatoes for $28. The food choices were very different,. Many people might enjoy Fog City but we probably will not return.",621,Not in a rush to return.,112810,4.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=11
464,464,5501bdf0ce17c917795f98e9,"1300 Battery StreetSan Francisco, CA  94111",5.0,5.0,4.1,FOG CITY,Every course was terrific. Great service. Too loud in the section of the restaurant we were in. Worth trying again.,115,Great to have Fog City back,112810,4.0,http://www.opentable.com/fog-city?rid=112810&tab=2&page=12
465,465,5501be3bce17c917795f9a16,"700 Haight StreetSan Francisco, CA  94117",2.0,4.0,3.3,Palmyra,Went here on a double-date.  Big mistake - although we all got a good laugh out of it.  The ambiance isn't that nice - which is a shame because the food is actually pretty good.  They also had a very limited selection of alcohol.  A few wines and beers - that's it.,265,Not good for a date,112999,2.0,http://www.opentable.com/palmyra-san-francisco?rid=112999&tab=2&page=1
466,466,5501be52ce17c917795f9a83,"2323 Polk StreetSan Francisco, CA  94109",5.0,5.0,4.2,Verbena,"Really nice space, menu and dishes, and an overall great experience. Would recommend this to friends and colleagues visiting San Francisco. Get the ribs!",153,Great spot. Would definitely go back.,113125,5.0,http://www.opentable.com/verbena?rid=113125&tab=2&page=1
467,467,5501be53ce17c917795f9a84,"2323 Polk StreetSan Francisco, CA  94109",4.0,5.0,4.2,Verbena,I came here with some foodie colleagues from out of town. Our meal was just stunning. All dishes were unique and perfectly crafted. I loved the wide range of flavores and ingredients. Our cocktails were some of the very best I have had and service was immaculate. I will be back as often as possible.,300,My new favorite restauant in sf,113125,5.0,http://www.opentable.com/verbena?rid=113125&tab=2&page=2
468,468,5501be53ce17c917795f9a85,"2323 Polk StreetSan Francisco, CA  94109",4.0,1.0,4.2,Verbena,"We were very excited to try out this restaurant and came for dinner. The place looks nice and intimate. And the service was very lovely. The only thing negative was the food. My husband had the chicken, it was undercooked. I had the air dried beef; i found many pips. Then we ordered the fig & chocolate dessert (with peanut butter). It was way too salty! It's unlikely we would come back",388,Disappointed,113125,3.0,http://www.opentable.com/verbena?rid=113125&tab=2&page=3
469,469,5501be53ce17c917795f9a86,"2323 Polk StreetSan Francisco, CA  94109",5.0,5.0,4.2,Verbena,Carnivore husband was delighted by marvelous flavors of vegetarian dishes - cleaned his plate!,94,minnie,113125,5.0,http://www.opentable.com/verbena?rid=113125&tab=2&page=4
470,470,5501be53ce17c917795f9a87,"2323 Polk StreetSan Francisco, CA  94109",5.0,5.0,4.2,Verbena,"Beautiful space. Delicious food. Excellent service. Friendly staff. Great ambiance. Overall, a wonderful dining experience. Would definitely come back! Make sure to get the Koji Quail, Beef Rib in broth, Meatballs in black mole, Swordfish and the beets!!",254,I'll Be Back!,113125,5.0,http://www.opentable.com/verbena?rid=113125&tab=2&page=5
471,471,5501be53ce17c917795f9a88,"2323 Polk StreetSan Francisco, CA  94109",5.0,5.0,4.2,Verbena,"Love your new restaurant! Having enjoyed Gather (all the way over there in Berkeley!!!) a few times, I was delighted to find Verbena of similar excellence and tasty, healthy delight. Good dining ahead for those who try Verbena. Soon it will be over run with enthusiastic repeat diners like myself!",297,New Gem in Polk-Russian Hill,113125,4.0,http://www.opentable.com/verbena?rid=113125&tab=2&page=6
472,472,5501be83ce17c917795f9b60,"20 Yerba Buena LaneSan Francisco, CA  94103",4.0,2.0,4.5,Press Club,"Took a pretty girl here for a first date. We walked out hand in hand, kissing, so I'd say it was a success. Great service, mediocre food (the kale pizza was so-so, the empanadas were better), good wine, comfortable couches with plenty of room to tease and flirt and get cozy. It was dead on a Sunday night, maybe 5 other couples in the whole place. So it was nice and quiet and we could relax, take our shoes off and be ourselves.",430,firstdate,113359,4.0,http://www.opentable.com/press-club?rid=113359&tab=2&page=1
473,473,5501bed8ce17c917795f9cb6,"3200 Fillmore St.San Francisco, CA  94123",5.0,5.0,3.8,Sabrosa,The food was excellent.  We will be back again very soon.,57,Overall Excellent Restuarant,113560,5.0,http://www.opentable.com/sabrosa?rid=113560&tab=2&page=1
474,474,5501bed8ce17c917795f9cb7,"3200 Fillmore St.San Francisco, CA  94123",5.0,5.0,3.8,Sabrosa,"From the initial booking to closing out the bill, the customer service was excellent. Hostess and manager onsite were extremely accommodating for SuperBowl Sunday -giving us opportunity to sit directly below the TVs and turning up the volume w/out turning it into sports bar craziness. Bartender was authentic -based on where he was from, his excitement to create and offer unique and spot on margaritas for the group and engagement and excitement for what he specialized in. Love the decor/ambiance/vibe/energy of the place/staff/offering. Excited for Sanbrosa and what it is offering /bringing to the old Marina.",614,Marina Upscale/Uplift,113560,4.0,http://www.opentable.com/sabrosa?rid=113560&tab=2&page=2
475,475,5501bf8dce17c917795f9fc1,"3228 Sacramento StreetSan Francisco, CA  94115",4.0,5.0,4.4,Nico,We had the chef's five course dinner along with the wine pairing.   The choices and pairings were awesome.   Great dining experience.,133,Great Overall Experience.,114151,5.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=1
476,476,5501bf8dce17c917795f9fc2,"3228 Sacramento StreetSan Francisco, CA  94115",1.0,1.0,4.4,Nico,"We came to found out they only had a tasting menu of 4 options and 1 dessert.. blackberries and beets, trout, veal and sunchokes with a poorly cooked store bought egg. strawberry and basil ice cream. sounds good right? Not at all. had to ask for salt. couldn't really eat it at all and all those chefs looking pretty for all that. ? please.. they comped my meal because I did not like but I was hoping to pay and like it better.",428,not good!,114151,2.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=2
477,477,5501bf8ece17c917795f9fc3,"3228 Sacramento StreetSan Francisco, CA  94115",5.0,5.0,4.4,Nico,"Nico was a treat. It was super good. A lot of fun with the food and the ambiance and everything - it was my girlfriend's birthday, fun times.",141,Nico was a treat. It was super good. A l...,114151,4.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=3
478,478,5501bf8ece17c917795f9fc4,"3228 Sacramento StreetSan Francisco, CA  94115",4.0,5.0,4.4,Nico,"This place is already a neighborhood gem, and lives up to the lofty SFChron review.  The food is exceptional, and the setting is very charming. I wasn't sure what to expect since the chef is French trained, but think more California in terms of his cuisine (likely reflecting his stints at restaurants such as Manresa).  Flavors were very balanced, and none of the dishes that we had were overly rich, so no food coma despite a number of courses.  The wine pairings are very good as well, and the cost of our meal, considering that we had wine pairings, was reasonable considering the high quality of the food.",610,This place is already a neighborhood gem...,114151,5.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=4
479,479,5501bf8ece17c917795f9fc5,"3228 Sacramento StreetSan Francisco, CA  94115",5.0,4.0,4.4,Nico,"Now 4 months since opening, with lots of praise from all directions, we had a mixed experience. Outstanding service and great wine choice. Food was imaginative and beautifully presented but ""what were they thinking?"" in a few places. Raw asparagus with crab made both the crab and the wine taste off. Same idea in artichoke with lamb tongue.
We still had a great time, and suspect that the wild ideas will be toned down a bit as time goes on.",442,"Now 4 months since opening,",114151,5.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=5
480,480,5501bfd4ce17c917795fa103,"2931 16th StreetSan Francisco, CA  94103",3.0,1.0,4.4,Maruya,"Asked for chef's choice of nigiri. They brought out some appetisers anyway (confusing, but don't think we were charged). Pumpkin soup (decent) and some carrot and overcooked fish (not decent). First 6 pieces of nigiri had so much wasabi in it we couldn't even taste the fish. It was a challenge just trying to eat it. The amount of wasabi was toned down after (maybe the waiter saw us all cringing? Maybe they changed the chef?) The best pieces were the ones we picked ourselves after, and those were good but not great. Priced like Sushi Sasabune but totally lacking the quality. Our waiter told us the names of the fish we were eating but didn't explain anything about them. Would not recommend, total waste of time and money.",728,Very disappointing,114487,4.0,http://www.opentable.com/maruya?rid=114487&tab=2&page=1
481,481,5501bfd5ce17c917795fa104,"2931 16th StreetSan Francisco, CA  94103",5.0,5.0,4.4,Maruya,"The best sushi establishment I can every hope for... delicious, thought, masterful, creative and fresh as it gets!!!",116,Outstanding!!!!!!!!!!!!!!!!!!!!!!!,114487,4.0,http://www.opentable.com/maruya?rid=114487&tab=2&page=2
482,482,5501bfddce17c917795fa124,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,"Food was excellent, wine list is interesting and well-priced, staff was incredibly nice.",88,"Food was excellent, wine list is interes...",114490,4.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=1
483,483,5501bfddce17c917795fa125,"1896 Hyde StreetSan Francisco, CA  94109",4.0,5.0,4.5,Stones Throw,"portions were smaller than expected, but food was scrumptious!!",63,"Small portions, but delicious",114490,3.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=2
484,484,5501bfddce17c917795fa126,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,My girlfriend and I went in there to celebrate our one year anniversary last sunday and had an amazing experience with the best server,134,Great Restaurant,114490,5.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=3
485,485,5501bfddce17c917795fa127,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,Literally the first time I came here everyone was so freindly and amazing. The food was fantasitic. Honestly I feel everyone should eat here. The atmosphere was great as well. The food will bring you to a whole different world. Hands down one of my favorite places and I've went back ever since!! I just can't get enough!,321,Amazing,114490,5.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=4
486,486,5501bfdece17c917795fa128,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,"What a surprise! Excellent food, despite a limited menu. The service is excellent!!",83,Great Eats,114490,4.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=5
487,487,5501bfdece17c917795fa129,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,"A flawless dining experience. Thoughtful design executed perfectly, start to finish.",84,Simply lovely.,114490,5.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=6
488,488,5501bfdece17c917795fa12a,"1896 Hyde StreetSan Francisco, CA  94109",3.0,3.0,4.5,Stones Throw,"place is decent, with some reservations. wines we tried were good not great. draft beer list was small and odd [lots of bottles]. waiter was GREAT. but busboys kept trying to clear 1/2 finished plates of food.. back off! portions are VERY small. im not looking to get gut bombed but guys.. serve up a little food. my very petite female date agreed. presentations were lovely if a bit overly done. i prefer rustic, honest to manicured. flavors were nice but all dishes seemed to need something else / more. duck, salmon, octopus, beet salad were all ok but not great. small portions, fussy presentations and dishes all seemed to need another element. room is sparsely decorated, needs more to break it up, give it character and warmth. tile floor fail",750,almost but not quite,114490,3.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=7
489,489,5501c023ce17c917795fa25e,"3355 Cesar Chavez StSan Francisco, CA  94110",5.0,5.0,4.8,3rd Cousin,"So glad to have found this pop-up on Open Table.  The dinner party set-up worked really well, whether or not you chose to socialize.

The tasting menu was outstanding and the wine pairing was a great way to enjoy it.  You can BYOB or purchase from their wine list.  Although
we had none, they do ask about any dietary issues.

Before they move to their permanent space, don't miss this intimate opportunity to experience some great food!",437,So glad to have found this pop-up on Ope...,114886,5.0,http://www.opentable.com/3rd-cousin?rid=114886&tab=2&page=1
490,490,5501c023ce17c917795fa25f,"3355 Cesar Chavez StSan Francisco, CA  94110",4.0,4.0,4.8,3rd Cousin,"Place is very small and cute, food is pretty good and wine is fine. Just a tad pricey but worth the trip.",105,Unique and cosy,114886,5.0,http://www.opentable.com/3rd-cousin?rid=114886&tab=2&page=2
491,491,5501c05bce17c917795fa35b,"1420 Market StreetSan Francisco, CA  94102",2.0,1.0,4.3,Alta CA,"The location and ambience of the restaurant is great.  The food was strange combinations (pork and clams) and not at all appetizing. We had trout (that looked like salmon), a fatty tasteless piece of pork, and mushrooms in some sort of gruel. The only menu item I can recommend is a cocktail, their version of the moscow mule.",326,Great pre-ballet location;  strange food,115105,3.0,http://www.opentable.com/alta-ca?rid=115105&tab=2&page=1
492,492,5501c05bce17c917795fa35c,"1420 Market StreetSan Francisco, CA  94102",4.0,4.0,4.3,Alta CA,"One should be created for Alta. Names escape me, but the ingredients never shall? Truly chef-like creations! Will try Barrel-aged cocktails next time!",150,No category for cocktail?,115105,3.0,http://www.opentable.com/alta-ca?rid=115105&tab=2&page=2
493,493,5501c05cce17c917795fa35d,"1420 Market StreetSan Francisco, CA  94102",4.0,3.0,4.3,Alta CA,"The service was great and we had a good time. The food was really tasty, but too rich for me. If you like really strong flavors, and plenty of salt and butter, then you'll love it.",180,Good service. Tasty but rich.,115105,3.0,http://www.opentable.com/alta-ca?rid=115105&tab=2&page=3
494,494,5501c05cce17c917795fa35e,"1420 Market StreetSan Francisco, CA  94102",2.0,3.0,4.3,Alta CA,"The dcor is very interesting and fun. Their menu is meant to share, which is a great way to try a variety of different dishes. We were underwhelmed by the food, though. Only one of the more than ten dishes we ordered was memorable. Also, the service was extremely slow.  It was worth trying once but I dont need to return.",324,Cool but disappointing,115105,5.0,http://www.opentable.com/alta-ca?rid=115105&tab=2&page=4
495,495,5501c05cce17c917795fa35f,"1420 Market StreetSan Francisco, CA  94102",5.0,5.0,4.3,Alta CA,"It's wonderful to find a neighborhood gem that delivers on all counts: outstanding food, service, ambiance and value. Will be returning here many times in the future!",166,Excellent,115105,4.0,http://www.opentable.com/alta-ca?rid=115105&tab=2&page=5
496,496,5501c0f9ce17c917795fa5fc,"3200 Fillmore St.San Francisco, CA  94123",5.0,5.0,3.8,Sabrosa,The food was excellent.  We will be back again very soon.,57,Overall Excellent Restuarant,113560,5.0,http://www.opentable.com/sabrosa?rid=113560&tab=2&page=1
497,497,5501c0f9ce17c917795fa5fd,"3200 Fillmore St.San Francisco, CA  94123",5.0,5.0,3.8,Sabrosa,"From the initial booking to closing out the bill, the customer service was excellent. Hostess and manager onsite were extremely accommodating for SuperBowl Sunday -giving us opportunity to sit directly below the TVs and turning up the volume w/out turning it into sports bar craziness. Bartender was authentic -based on where he was from, his excitement to create and offer unique and spot on margaritas for the group and engagement and excitement for what he specialized in. Love the decor/ambiance/vibe/energy of the place/staff/offering. Excited for Sanbrosa and what it is offering /bringing to the old Marina.",614,Marina Upscale/Uplift,113560,4.0,http://www.opentable.com/sabrosa?rid=113560&tab=2&page=2
498,498,5501c1b6ce17c917795fa906,"3228 Sacramento StreetSan Francisco, CA  94115",4.0,5.0,4.4,Nico,We had the chef's five course dinner along with the wine pairing.   The choices and pairings were awesome.   Great dining experience.,133,Great Overall Experience.,114151,5.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=1
499,499,5501c1b7ce17c917795fa907,"3228 Sacramento StreetSan Francisco, CA  94115",1.0,1.0,4.4,Nico,"We came to found out they only had a tasting menu of 4 options and 1 dessert.. blackberries and beets, trout, veal and sunchokes with a poorly cooked store bought egg. strawberry and basil ice cream. sounds good right? Not at all. had to ask for salt. couldn't really eat it at all and all those chefs looking pretty for all that. ? please.. they comped my meal because I did not like but I was hoping to pay and like it better.",428,not good!,114151,2.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=2
500,500,5501c1b7ce17c917795fa908,"3228 Sacramento StreetSan Francisco, CA  94115",5.0,5.0,4.4,Nico,"Nico was a treat. It was super good. A lot of fun with the food and the ambiance and everything - it was my girlfriend's birthday, fun times.",141,Nico was a treat. It was super good. A l...,114151,4.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=3
501,501,5501c1b7ce17c917795fa909,"3228 Sacramento StreetSan Francisco, CA  94115",4.0,5.0,4.4,Nico,"This place is already a neighborhood gem, and lives up to the lofty SFChron review.  The food is exceptional, and the setting is very charming. I wasn't sure what to expect since the chef is French trained, but think more California in terms of his cuisine (likely reflecting his stints at restaurants such as Manresa).  Flavors were very balanced, and none of the dishes that we had were overly rich, so no food coma despite a number of courses.  The wine pairings are very good as well, and the cost of our meal, considering that we had wine pairings, was reasonable considering the high quality of the food.",610,This place is already a neighborhood gem...,114151,5.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=4
502,502,5501c1b7ce17c917795fa90a,"3228 Sacramento StreetSan Francisco, CA  94115",5.0,4.0,4.4,Nico,"Now 4 months since opening, with lots of praise from all directions, we had a mixed experience. Outstanding service and great wine choice. Food was imaginative and beautifully presented but ""what were they thinking?"" in a few places. Raw asparagus with crab made both the crab and the wine taste off. Same idea in artichoke with lamb tongue.
We still had a great time, and suspect that the wild ideas will be toned down a bit as time goes on.",442,"Now 4 months since opening,",114151,5.0,http://www.opentable.com/nico-san-francisco?rid=114151&tab=2&page=5
503,503,5501c1fece17c917795faa48,"2931 16th StreetSan Francisco, CA  94103",3.0,1.0,4.4,Maruya,"Asked for chef's choice of nigiri. They brought out some appetisers anyway (confusing, but don't think we were charged). Pumpkin soup (decent) and some carrot and overcooked fish (not decent). First 6 pieces of nigiri had so much wasabi in it we couldn't even taste the fish. It was a challenge just trying to eat it. The amount of wasabi was toned down after (maybe the waiter saw us all cringing? Maybe they changed the chef?) The best pieces were the ones we picked ourselves after, and those were good but not great. Priced like Sushi Sasabune but totally lacking the quality. Our waiter told us the names of the fish we were eating but didn't explain anything about them. Would not recommend, total waste of time and money.",728,Very disappointing,114487,4.0,http://www.opentable.com/maruya?rid=114487&tab=2&page=1
504,504,5501c1fece17c917795faa49,"2931 16th StreetSan Francisco, CA  94103",5.0,5.0,4.4,Maruya,"The best sushi establishment I can every hope for... delicious, thought, masterful, creative and fresh as it gets!!!",116,Outstanding!!!!!!!!!!!!!!!!!!!!!!!,114487,4.0,http://www.opentable.com/maruya?rid=114487&tab=2&page=2
505,505,5501c206ce17c917795faa69,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,"Food was excellent, wine list is interesting and well-priced, staff was incredibly nice.",88,"Food was excellent, wine list is interes...",114490,4.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=1
506,506,5501c207ce17c917795faa6a,"1896 Hyde StreetSan Francisco, CA  94109",4.0,5.0,4.5,Stones Throw,"portions were smaller than expected, but food was scrumptious!!",63,"Small portions, but delicious",114490,3.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=2
507,507,5501c207ce17c917795faa6b,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,My girlfriend and I went in there to celebrate our one year anniversary last sunday and had an amazing experience with the best server,134,Great Restaurant,114490,5.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=3
508,508,5501c207ce17c917795faa6c,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,Literally the first time I came here everyone was so freindly and amazing. The food was fantasitic. Honestly I feel everyone should eat here. The atmosphere was great as well. The food will bring you to a whole different world. Hands down one of my favorite places and I've went back ever since!! I just can't get enough!,321,Amazing,114490,5.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=4
509,509,5501c207ce17c917795faa6d,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,"What a surprise! Excellent food, despite a limited menu. The service is excellent!!",83,Great Eats,114490,4.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=5
510,510,5501c207ce17c917795faa6e,"1896 Hyde StreetSan Francisco, CA  94109",5.0,5.0,4.5,Stones Throw,"A flawless dining experience. Thoughtful design executed perfectly, start to finish.",84,Simply lovely.,114490,5.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=6
511,511,5501c208ce17c917795faa6f,"1896 Hyde StreetSan Francisco, CA  94109",3.0,3.0,4.5,Stones Throw,"place is decent, with some reservations. wines we tried were good not great. draft beer list was small and odd [lots of bottles]. waiter was GREAT. but busboys kept trying to clear 1/2 finished plates of food.. back off! portions are VERY small. im not looking to get gut bombed but guys.. serve up a little food. my very petite female date agreed. presentations were lovely if a bit overly done. i prefer rustic, honest to manicured. flavors were nice but all dishes seemed to need something else / more. duck, salmon, octopus, beet salad were all ok but not great. small portions, fussy presentations and dishes all seemed to need another element. room is sparsely decorated, needs more to break it up, give it character and warmth. tile floor fail",750,almost but not quite,114490,3.0,http://www.opentable.com/stones-throw?rid=114490&tab=2&page=7
